#{"t_start": 1704623288.2483068, "env_id": "None"}
r,l,t
-656.021149,1001,1255.465203
-550.249223,1001,1259.926565
-312.170099,675,1263.050427
-297.165454,352,1264.82978
-641.849264,1001,1269.380593
-57.235599,68,1269.914539
-695.195568,641,1274.028408
-8.400355,110,1274.765378
-205.542926,1001,1279.294289
-793.796118,1001,1283.769078
-57.718781,1001,1288.188545
157.543431,252,1289.52498
-16.568438,237,1290.797798
-98.035548,224,1292.016778
-285.187699,1001,1297.603252
-27.407128,205,1298.71981
-387.300205,973,1303.059756
-362.63739,769,1306.543796
205.552378,1001,1310.96642
-75.847801,270,1312.372939
-265.686382,1001,1318.07254
48.257018,1001,1322.536527
43.220698,251,1323.872163
-37.226932,173,1324.847075
-516.295347,825,1328.605135
37.051137,108,1329.32866
-49.351888,330,1330.96365
-997.804922,1001,1336.59592
-525.220699,1001,1341.072532
-18.842126,231,1342.319796
-14.067407,262,1343.719696
337.810538,1001,1348.269102
-370.457566,924,1352.474564
-154.734514,1001,1358.091022
-78.75049,364,1359.895666
-170.964799,175,1360.895602
-215.103326,352,1362.702459
-40.461311,329,1364.389448
-65.196243,224,1365.595449
260.330184,1001,1370.103312
193.867429,1001,1375.78753
47.38629,145,1376.652023
-905.568323,1001,1381.162411
-201.489299,96,1381.839247
-550.815669,514,1384.276278
161.351044,918,1388.479189
-13.946189,771,1392.020057
63.730804,331,1393.671098
34.2327,247,1396.122277
45.842491,1001,1400.698692
124.290092,250,1402.003627
173.044505,127,1402.789975
-34.892897,1001,1407.239797
5.12685,295,1408.748419
-338.120356,235,1410.011213
205.521955,314,1411.59671
-901.705669,1001,1417.227772
42.600461,84,1417.855529
-197.575674,116,1418.608288
-336.23575,275,1420.037969
43.25154,87,1420.650602
307.657145,307,1422.191544
59.145616,201,1423.306763
-2.440207,565,1425.970479
-54.052428,440,1428.052813
341.310124,1001,1432.547767
-55.733928,476,1434.843081
245.238797,512,1438.418622
2.832343,338,1440.116366
103.635203,299,1441.640772
-27.11687,320,1443.276546
118.292347,151,1444.186592
-134.272835,409,1446.182017
218.878024,301,1447.709228
-660.941498,1001,1452.282082
50.346977,299,1453.823505
413.568324,538,1456.397378
29.202557,151,1457.329103
-102.963507,265,1459.839653
145.735769,132,1460.68349
95.880478,1001,1465.262773
-205.752118,1001,1469.774881
-217.934424,424,1471.860439
-323.034465,855,1475.764111
-363.384792,484,1478.145031
50.261701,64,1479.853634
40.026418,156,1480.781822
100.896742,111,1481.504974
93.849209,1001,1486.031311
-176.101077,445,1488.215605
-50.761656,131,1489.032982
-115.033734,162,1489.992683
-31.499407,64,1490.524385
-167.576208,191,1491.595328
-105.941526,96,1492.300579
31.718465,77,1492.881333
-209.778804,159,1493.83918
-198.749968,177,1494.844593
-138.157912,237,1496.102731
-339.245223,577,1498.850198
-62.650234,199,1499.95514
-63.960889,240,1501.259051
155.098489,120,1503.256231
80.247954,337,1504.969347
170.562377,1001,1509.477134
-108.018147,73,1510.026964
64.359005,148,1510.921177
-195.319544,133,1511.728339
-129.33301,100,1512.408871
-495.05732,1001,1516.907213
-622.854605,1001,1521.496988
43.629438,86,1522.125676
-29.087465,317,1525.043236
24.754743,106,1525.75415
215.366477,163,1526.694246
-208.367322,299,1528.365415
-144.18484,380,1530.285732
60.571764,85,1530.942172
-117.857645,189,1532.158661
5.746386,171,1533.347675
-92.153469,176,1534.379024
179.301194,351,1536.177326
-198.322844,134,1537.021643
-487.678583,488,1539.351012
-277.336435,315,1540.945391
80.484732,75,1541.554927
58.329918,475,1543.83766
-661.92233,498,1547.389779
-103.63291,130,1548.202765
-150.69982,125,1549.016028
-144.617342,110,1549.750329
127.416703,75,1550.328936
-94.511295,228,1551.560392
-0.999661,148,1552.467833
36.223286,70,1553.046413
145.716541,159,1554.000103
-195.988937,173,1555.000899
-581.327134,1001,1559.571449
-375.356896,386,1561.498677
-224.3722,1001,1566.050216
235.879266,1001,1573.277032
-23.428921,237,1575.387372
-275.656064,308,1578.217336
-749.739196,463,1581.937262
-146.545604,248,1584.172046
257.501524,1001,1592.110314
1.008083,180,1593.704137
-459.7785,1001,1601.215974
452.338756,982,1610.5778
-132.979989,287,1613.063315
-294.104315,837,1619.651443
-42.43491,151,1621.168518
164.015858,152,1622.512781
-43.54762,62,1623.232975
-183.635487,417,1627.046092
-135.79161,207,1628.812798
92.464687,581,1633.737259
-94.276014,232,1636.254614
160.308247,203,1637.973651
32.130963,108,1639.318338
-71.351283,238,1642.935111
-12.140148,36,1643.528798
74.590455,92,1644.466321
-348.106938,369,1647.391545
-560.58566,1001,1655.393568
-276.382819,572,1660.488609
71.219953,102,1661.692156
-194.331581,296,1664.083373
-124.760308,127,1665.417116
-228.357642,199,1667.55402
189.055646,99,1668.712618
-204.762608,254,1670.658312
-289.178924,163,1672.080626
20.664823,147,1673.503042
-6.760709,134,1674.816217
-80.684032,84,1675.863939
-207.128628,1001,1685.915009
-116.579294,112,1687.212702
-31.67549,109,1688.166354
-384.768946,271,1690.588678
54.669383,206,1692.249409
-170.91601,428,1695.569715
-212.791334,198,1697.413521
-640.45244,1001,1705.920366
-394.128445,1001,1716.057696
-10.113722,385,1719.990134
-220.126774,1001,1728.444247
-223.798563,173,1730.460927
-346.408477,1001,1737.796851
-65.95376,265,1740.388045
-32.520126,316,1743.048272
-81.054034,213,1745.018041
49.981317,800,1752.350598
199.881005,297,1755.42996
-217.388083,209,1757.383617
35.794081,193,1759.360216
-417.688999,524,1764.315016
-476.553068,682,1770.263959
-193.239185,188,1772.186364
-216.170861,340,1775.234046
251.676883,927,1783.172668
-12.036456,298,1785.626105
-7.615967,283,1788.524224
58.255072,377,1793.3791
-120.504565,147,1794.973304
-23.928979,84,1796.098768
-192.137754,347,1799.242122
-398.621357,363,1802.66436
-331.529522,524,1807.99388
89.941727,382,1811.67767
18.787184,370,1815.295496
393.865383,474,1819.50036
-195.491796,298,1822.391773
-67.910337,54,1823.345706
116.279282,110,1824.611968
0.196409,22,1825.205665
-86.930531,1001,1834.785356
50.761435,131,1836.162005
-193.793897,196,1837.945302
69.443303,65,1838.836284
-41.390345,48,1839.573372
-26.753547,140,1841.18424
51.538856,243,1843.62406
135.539969,101,1844.984386
-354.377781,464,1849.237776
85.948492,214,1851.365558
-3.15899,61,1852.053411
54.142563,180,1853.618008
-74.692049,229,1855.662515
-14.153075,84,1856.772251
-158.465018,228,1858.749871
-17.73752,46,1859.532205
15.560476,69,1860.315143
-84.441193,130,1861.678713
-737.7872,729,1867.230069
-308.646991,256,1869.26229
87.940258,139,1872.696293
-552.82962,535,1877.50576
-116.761418,128,1878.756434
-464.466646,1001,1886.460301
319.837433,351,1889.351382
-184.503617,143,1890.86737
97.009274,369,1894.305748
-424.78817,1001,1902.5409
31.714865,387,1905.635942
-391.170809,278,1909.449429
-150.272766,126,1910.887014
-99.321936,368,1913.950789
-192.335422,216,1916.092254
209.875721,332,1918.998693
-59.077837,1001,1927.188125
-149.171771,112,1928.517992
-144.645393,203,1930.409143
-64.314874,453,1934.237733
-117.728611,117,1935.613427
-85.382466,91,1936.661148
-158.060169,851,1943.69566
-1.132481,44,1944.276166
77.460208,338,1948.276652
-221.527732,323,1950.918342
57.168298,75,1951.965267
131.294282,69,1952.90328
-835.443589,1001,1960.889234
-34.210141,232,1963.328601
-191.546413,631,1967.934683
-227.176246,232,1969.90585
-137.674581,105,1970.953978
-99.172713,67,1971.94131
28.659189,145,1973.144991
-12.816379,85,1974.179933
412.665227,1001,1983.245482
-274.232626,1001,1990.663583
-304.203434,286,1992.977585
-122.218791,190,1994.948474
-259.554007,1001,2002.496968
-77.323269,946,2010.189694
47.914758,340,2013.566595
378.059054,824,2021.787407
82.485356,485,2025.95997
95.067522,1001,2034.118495
119.830451,900,2041.755423
-40.778532,137,2043.224374
-230.712714,548,2047.866652
-272.441026,261,2050.24222
-227.854316,400,2054.70517
-62.840006,292,2057.648456
47.522921,82,2058.501464
14.474062,1001,2067.441247
-324.907216,488,2071.989164
101.825652,436,2075.903003
-65.4054,69,2076.936257
