#{"t_start": 1704281210.0784667, "env_id": "None"}
r,l,t
-4942.456096,63,626.062994
-14803.840076,143,626.79185
-61982.714803,272,627.805188
-12481.726622,85,628.266455
-633.778642,30,628.599448
-26018.615878,87,629.065401
-802.255822,30,629.39482
-19471.948287,61,629.807593
-1696.832307,27,630.137144
-15119.263165,132,630.716414
-19219.866186,99,631.220278
-24046.820432,69,631.71857
-1466.914296,59,632.253884
-3380.106619,94,632.739026
-35595.545022,408,633.959634
-24885.792936,145,634.565348
-2560.360616,26,634.889846
-9970.415958,122,635.629953
-12765.583382,69,636.052421
-6986.487761,50,636.472919
-14059.454645,155,637.093783
-20406.820174,82,637.548218
-16794.239105,161,638.186587
-2281.476513,62,638.595132
-15084.204051,125,640.298656
-30929.767424,225,641.09251
-41054.101518,163,641.73733
-10873.995219,185,642.420477
-20563.906462,296,643.363282
-14633.812386,116,643.899974
-1495.660355,21,644.209069
-38767.727086,268,645.129257
-19750.961884,88,645.648116
-38179.333016,249,646.497677
-762.602929,43,646.870981
-1251.255835,61,647.340235
-12278.19967,115,648.072398
-22041.632645,122,648.622718
-8259.423614,61,649.024843
-31020.614291,59,649.416331
-3679.026634,66,649.823581
-34553.228607,170,650.493213
-6586.006924,96,650.986389
-250.377428,19,651.294188
-48876.74614,239,652.107728
-3643.017281,53,652.490625
-94804.736282,448,653.770311
-26852.547763,198,654.484353
-12357.119891,110,654.999545
-1916.511815,23,655.318507
-14141.648016,141,655.91536
-22411.976984,116,656.451667
-10625.173426,56,656.84231
-18261.935116,111,657.372965
-13616.412987,121,659.360966
-14624.071581,73,659.806611
-59967.751134,213,660.547478
-1995.235144,75,660.971748
-45356.921797,257,661.812582
-38830.607457,296,662.732505
-6504.535196,136,663.306484
-43917.940503,191,663.991345
-761.923894,44,664.351943
-4127.143682,80,664.791985
-58672.851371,413,665.992815
-13410.852069,139,666.580208
-14957.514165,236,667.384318
-6544.991954,131,667.941
-31243.045079,183,668.608335
-43409.77141,247,669.434214
-68472.583906,326,670.739565
-19281.035494,134,671.318582
-8329.834167,94,671.787327
-28908.673718,215,672.522725
-10168.968658,97,672.999684
-14918.132786,48,673.368228
-62570.330284,295,674.287798
-40842.379275,347,676.777591
-989.615513,22,677.09515
-28503.940592,260,677.983209
-5327.707826,81,678.438385
-62796.418435,290,679.373114
-4752.948766,75,679.80603
-2456.792103,60,680.204769
-20085.21131,186,680.89644
-21430.372432,160,681.523183
-9287.523362,62,681.928448
-9887.297841,81,682.393916
-25403.274415,155,683.009912
-1865.182233,61,683.417647
-24840.284662,71,683.846406
-65615.956144,154,684.469652
-13851.728966,104,684.966983
-21016.405954,134,685.542605
-3384.034504,52,685.924141
-14260.434319,179,686.581617
-2786.955591,43,686.940003
-30929.035442,193,687.663918
-802.805862,30,688.012953
-586.117892,18,688.320353
-30748.563281,147,688.955097
-42277.319024,200,689.706769
-47281.282206,216,690.476343
-22852.862426,110,691.001527
-9406.205674,51,691.389318
-9530.775273,86,691.845557
-11376.514371,52,692.235803
-32405.547701,116,692.774141
-13721.964197,172,693.46144
-10738.062039,96,693.964443
-9597.566675,72,694.406257
-5392.648797,49,694.796146
-24368.123345,157,696.570704
-12628.337128,82,697.032805
-5407.19518,82,697.503026
-11730.336478,180,698.187167
-17964.351752,107,698.710076
-49388.793878,368,699.81974
-6626.356207,99,700.325942
-91287.608934,233,701.133135
-30760.302713,105,701.640253
-1618.94411,55,702.029919
-17573.596648,185,702.735986
-7572.144541,55,703.14192
-37878.505723,246,703.984632
-28067.825353,78,704.433425
-20814.542144,146,705.034224
-2641.889352,62,705.455499
-14965.182999,72,705.888028
-7909.612119,107,706.39368
-16650.251117,161,707.03624
-4259.157396,84,707.488433
-35018.276274,144,708.076052
-446.023291,25,708.400229
-11100.127746,134,708.965231
-21189.482076,84,709.433577
-7245.302762,60,709.840631
-293.087369,22,710.156334
-18977.159323,176,710.835152
-2293.486366,45,711.205121
-54624.774586,453,712.554799
-10093.466275,108,713.092709
-13127.280613,100,713.587517
-3710.349968,53,713.994203
-49275.201308,259,715.988001
-9696.961718,45,716.357226
-4748.187543,61,716.758574
-2694.6427,47,717.136719
-2180.35405,54,717.528792
-22425.702911,137,718.117894
-20433.811875,123,718.691137
-7879.6476,118,719.21963
-10454.133758,156,719.832542
-25376.216974,294,720.79139
-8164.035873,114,721.319572
-14575.107038,122,721.870325
-3925.149871,84,722.338805
-36439.236322,198,723.072697
-8935.324906,96,723.554969
-1244.105071,49,723.93286
-10716.008476,86,724.399721
-17098.124393,140,724.981719
-4458.956623,85,725.438767
-35107.918186,252,726.295779
-5619.722371,21,726.611996
-3651.022112,128,727.188061
-23219.940971,138,727.78154
-24735.669165,137,728.374942
-22503.63964,166,729.023815
-34505.815619,415,730.244254
-11683.226339,137,730.836099
-18716.170556,160,731.474845
-2570.446755,23,731.79459
-14682.282222,49,732.187117
-6380.714873,93,732.662093
-12068.0056,159,733.305539
-5926.026456,127,735.002262
-28391.375009,67,735.425526
-7536.209363,88,735.893583
-5531.55269,132,736.478206
-42857.126359,150,737.094939
-2593.669896,47,737.470145
-34390.015276,121,738.017915
-38717.281178,208,738.777619
-10507.624821,218,739.573675
-12382.96741,66,740.00512
-18413.855749,196,740.714678
-30584.742774,238,741.522829
-2961.567743,26,741.851058
-45266.280295,230,742.650733
-18549.138192,260,743.541014
-22839.83219,204,744.284987
-23158.068779,275,745.192726
-9787.4589,125,745.757117
-18215.935637,128,746.33041
-34714.418207,168,746.973227
-24876.392644,325,748.018346
-26502.936555,113,748.555936
-12804.473799,169,749.222738
-20665.508545,248,750.050462
-34048.358807,237,752.010035
-18799.260437,129,752.574762
-5130.177632,69,753.013054
-48086.151953,371,754.153144
-2410.423036,46,754.529795
-29758.814812,154,755.165324
-26031.108593,276,756.066044
-6442.803047,92,756.553453
-17520.865043,240,757.386804
-49997.924175,270,758.297892
-20611.113203,172,758.956916
-31414.777195,202,759.688056
-23626.918219,87,760.166103
-83574.964989,422,761.428642
-13708.767072,25,761.760645
-19772.788091,196,762.472839
-42500.044694,231,763.290848
-1111.188714,49,763.675457
-26683.499046,132,764.235691
-1983.854045,60,764.64091
-43477.803479,251,765.480584
-790.584679,22,765.800338
-211.705811,26,766.130691
-21172.554965,164,766.772149
-63874.206723,184,767.452867
-456.918332,17,767.763399
-2419.596508,59,768.161648
-11255.73497,86,768.624004
-12359.937008,134,770.327215
-803.683402,16,770.625048
-12611.463102,109,771.145862
-10795.600291,114,771.698511
-3321.046413,82,772.16085
-99644.247424,471,773.537709
-3207.874183,83,774.000241
-13771.004391,162,774.648464
-5952.634011,57,775.046844
-32260.993155,120,775.600503
-279.148998,19,775.903795
-41138.375295,237,776.728214
-5499.792677,45,777.105974
-3801.483411,47,777.481011
-7209.785666,72,777.90692
-5447.549313,73,778.352121
-6558.45472,54,778.746433
-2397.998463,54,779.141251
-17130.883568,102,779.638985
-489.473903,28,779.966879
-906.546139,19,780.281651
-19146.884312,222,781.052217
-2881.89343,50,781.423541
-2740.672371,84,781.888678
-138.086075,20,782.211639
-7467.051654,83,782.67629
-6377.186656,62,783.082644
-14640.08801,80,783.533607
-3683.743925,45,783.891296
-11238.22557,138,784.471028
-50624.415672,366,785.583858
-37381.5807,199,786.29977
-5807.12997,94,786.7798
-33083.038568,82,787.23785
-12036.243717,42,787.592011
-23713.738469,87,788.059414
-41586.814532,206,788.786957
-4637.555432,136,789.386981
-1678.061682,28,790.973134
-29195.273377,207,791.717105
-4433.519041,103,792.217807
-18023.783439,69,792.642745
-24060.234292,145,793.252697
-47605.855411,291,794.174625
-36301.319979,194,794.891745
-2878.806824,50,795.274326
-11210.429484,107,795.781916
-2307.158386,102,796.313113
-10174.328519,120,796.86075
-2978.808957,48,797.318209
-22760.587215,215,798.108594
-4323.598006,60,798.512405
-45121.180126,240,799.339208
-10738.489717,42,799.73419
