#{"t_start": 1704805458.8457677, "env_id": "None"}
r,l,t
-35.627546,1001,1992.961419
-34.460609,1001,1999.528328
12.170533,207,2001.21961
18.588406,551,2004.976727
-39.481453,149,2006.261742
14.566415,154,2007.507276
15.22728,553,2013.160519
17.384488,351,2015.659831
-20.240876,309,2017.875744
-75.947415,1001,2024.410496
-2.442438,450,2027.554604
-149.817179,1001,2034.151881
-32.749692,726,2039.142314
-231.088979,1001,2047.568233
-3.560917,1001,2054.11285
-155.277721,747,2059.04728
-16.483926,124,2060.167361
-196.542497,635,2064.412868
-97.81236,438,2067.489851
2.935152,316,2071.851758
-138.169828,1001,2078.456128
-9.454618,134,2079.649442
17.84863,1001,2086.262493
-173.871434,677,2090.81484
-85.843655,614,2095.000764
-108.107658,879,2102.713933
-61.269238,560,2106.670303
-123.452769,1001,2113.193547
70.377871,700,2117.905399
-133.51057,1001,2124.442054
-46.95331,565,2130.140802
-125.794931,672,2134.638262
-16.049114,731,2139.576867
-106.703882,1001,2146.197541
-17.068078,57,2146.918838
-84.036935,1001,2153.534208
13.664531,1001,2161.999619
-56.924057,1001,2168.584068
-104.09141,1001,2175.279929
-23.085275,1001,2181.887516
-68.563776,1001,2190.330936
-53.809256,379,2193.045906
-108.225018,1001,2199.583972
24.016499,96,2200.526979
-145.300237,1001,2207.169927
-44.125021,177,2208.590464
-23.639018,100,2209.574313
-38.644175,417,2212.532689
-81.704893,350,2215.035605
-5.551675,1001,2223.559933
-40.053814,435,2226.616565
-111.828175,653,2231.101594
-65.104775,506,2234.608894
28.098109,316,2236.904814
-5.440767,1001,2243.561429
-17.833501,1001,2251.85474
27.068076,903,2257.723156
-57.923282,730,2262.510914
-97.077334,533,2266.110085
-40.757715,1001,2272.594056
32.414634,266,2274.71781
-6.643752,387,2279.37599
-66.525406,327,2281.779885
-30.620718,1001,2288.269942
4.445751,1001,2294.658149
-42.693151,940,2300.939754
-68.808458,656,2307.340834
-84.427437,567,2311.220287
15.441828,361,2313.788084
-26.542942,1001,2320.624851
-35.77623,135,2321.848045
6.552001,362,2324.500469
-6.135492,91,2325.466548
-32.456122,243,2327.277609
-15.241385,999,2333.992287
-59.09745,426,2338.727298
-18.599465,421,2341.743769
-5.911228,70,2342.57573
-21.362205,169,2344.042857
-22.558198,156,2345.403821
-44.931272,454,2348.570762
-33.651451,761,2353.653812
-78.419653,695,2358.425259
-106.20773,991,2364.990134
-89.399809,1001,2373.322837
-42.705749,1001,2379.912776
17.963736,277,2382.033024
-16.862665,140,2383.300967
-55.65288,1001,2389.82512
-64.441501,428,2392.804969
-33.018292,645,2399.005049
-24.082053,378,2401.763057
-0.446771,18,2402.234223
4.037352,514,2405.826643
-61.786267,259,2407.753992
25.093046,100,2408.736055
-41.054794,687,2413.325437
-32.186339,276,2415.375662
-21.462171,186,2416.873195
-39.636875,291,2419.111445
14.969311,115,2420.243164
-43.936037,1001,2426.802969
16.198548,196,2430.235133
-79.462288,700,2434.977278
-15.327025,343,2437.462965
-0.627364,22,2437.956956
-86.24407,1001,2444.576209
17.445191,648,2448.973902
31.735291,322,2451.329118
-47.109154,348,2453.884238
-34.89046,820,2461.235171
-57.129216,730,2466.132899
-119.119418,666,2470.532216
-20.587373,376,2473.204283
-1.528337,494,2476.590296
-32.178029,282,2478.695987
19.249287,384,2481.458922
-64.878586,1001,2489.895155
-21.448588,372,2492.609213
-5.439208,249,2494.503252
-6.682694,645,2498.927704
47.133362,839,2504.507336
-28.945294,518,2508.103578
-28.959483,681,2512.703072
-22.898736,138,2513.913255
-31.485802,400,2516.777726
-52.936593,454,2521.841633
20.728145,288,2523.987285
-68.287159,977,2530.483325
-19.021248,254,2532.389514
-65.681767,265,2534.403197
-28.696839,166,2535.793144
28.841072,179,2537.310408
6.734896,87,2538.193086
-9.510433,61,2538.933031
0.064085,477,2542.343955
-32.239352,1001,2548.893115
-28.316834,128,2551.913257
-19.00086,65,2552.703398
-23.558485,333,2555.085716
46.176214,486,2558.433127
-31.884976,605,2562.523368
-12.112088,151,2563.840541
-14.844973,178,2565.315665
6.322873,81,2566.173132
-8.293406,143,2567.395339
-10.664272,77,2568.223015
-81.073197,394,2570.967448
-1.897625,23,2571.452008
56.032601,199,2573.015375
14.494114,593,2577.065724
-9.155871,140,2578.273337
6.845666,170,2579.691038
24.354852,254,2581.565322
-15.618629,123,2584.573079
-5.820874,382,2587.283096
-17.725463,134,2588.433341
-57.742797,582,2592.363162
-13.086664,276,2594.437318
1.18126,18,2594.890093
-29.592174,286,2597.01326
-4.190143,77,2597.855791
-9.706174,37,2598.381706
7.127616,103,2599.393071
-22.743326,123,2600.563248
-23.036892,149,2601.82318
-22.741482,444,2605.046434
-112.004232,581,2608.979988
