#{"t_start": 1704888107.8573146, "env_id": "None"}
r,l,t
-3903.759034,506,2570.901239
-4099.644193,434,2572.433064
-903.994096,103,2572.995723
-1212.153192,182,2573.777258
-2370.870585,143,2574.464685
-2970.895305,351,2575.777227
-3377.76171,589,2581.211128
-1852.176079,606,2583.258897
-1115.982989,63,2583.758843
-1828.2853,102,2584.353017
-2916.537403,513,2586.172637
-2763.695587,458,2587.735248
-1173.097451,127,2588.360418
-1975.842089,386,2589.704352
-5801.042329,802,2592.266871
-6264.252184,754,2594.673569
-1776.252472,517,2599.830286
-938.700832,121,2600.502426
-1531.451263,367,2601.862521
-5118.066477,299,2602.988708
-1495.866045,337,2604.232887
-568.213499,67,2604.76408
-1728.77824,326,2605.998471
-3884.136675,357,2607.358172
-3947.948048,216,2608.218198
-4152.695417,951,2611.192734
-3978.701636,540,2612.974421
-845.667168,134,2613.614935
-9826.706273,688,2619.162632
-2863.224427,292,2620.318888
-986.037273,68,2620.819085
-1923.406519,130,2621.506634
-2168.627932,545,2623.491
-2513.514804,439,2625.084793
-1117.285764,91,2625.64738
-809.879724,105,2626.209884
-1554.268158,492,2627.834764
-5095.434985,578,2629.722493
-1831.21071,201,2630.566843
-1464.875344,87,2631.129803
-2852.598935,452,2636.099844
-2749.301959,283,2637.209381
-2332.202509,203,2638.053324
-862.490445,118,2638.662695
-824.612544,207,2639.506592
-3073.846208,1001,2643.178522
-1912.98434,441,2644.709922
-879.094653,70,2645.178622
-2143.596351,314,2646.350619
-4248.270983,919,2649.148108
-1022.328887,109,2649.741791
-899.356527,134,2650.382539
-1313.123269,110,2650.960622
-1847.297828,449,2655.957808
-1085.231959,222,2656.895788
-7834.12001,1001,2660.46164
-1585.078933,271,2661.680432
-721.678034,63,2662.133488
-5994.615101,461,2663.743322
-3771.638208,1001,2666.83705
-1575.38784,270,2667.884819
-1594.699897,288,2668.963076
-1206.287363,142,2669.619807
-1363.964048,256,2674.229233
-1492.784017,190,2675.088641
-9070.396099,567,2677.116261
-1532.931275,126,2677.913653
-1360.010453,191,2678.929793
-1315.777747,198,2679.976682
-775.247784,157,2680.867377
-624.556976,53,2681.305404
-1559.349992,261,2682.306465
-1269.27182,217,2683.166074
-791.050384,69,2683.634775
-2058.42858,351,2684.916892
-1339.547849,259,2685.917067
-1956.18057,112,2686.495131
-910.752309,101,2687.057776
-1596.660374,350,2688.323404
-403.365607,36,2688.72961
-930.476129,79,2689.2296
-1896.758484,404,2690.636117
-2229.153385,508,2696.189298
-1214.962071,119,2696.924062
-574.993937,57,2697.486503
-1103.720529,184,2698.439917
-1072.922658,212,2699.487069
-692.302145,64,2700.09638
-3081.23968,469,2701.996958
-402.058542,35,2702.434411
-2580.138963,504,2704.215473
-1650.62347,372,2705.621575
-1714.606378,361,2707.019975
-1326.33248,158,2707.770408
-3196.303699,551,2709.708155
-691.085664,55,2710.145709
-729.734793,55,2710.583163
-1848.589192,292,2711.723661
-1043.135124,297,2712.87979
-2716.521744,827,2719.188504
-986.110667,199,2720.129561
-2315.03543,477,2721.82082
-1557.674807,517,2723.555831
-2661.519844,248,2724.540515
-2091.289641,622,2726.617403
-831.602361,182,2727.403244
-1180.499989,177,2728.188549
-2049.31468,149,2728.879311
-514.407829,43,2729.287922
-943.002853,103,2729.868237
-845.047394,169,2730.622221
-1506.727715,170,2731.38955
-2657.679309,189,2732.227552
-4449.940575,353,2737.102575
-2575.1694,331,2738.368191
-896.260893,299,2739.571743
-1287.811617,203,2740.478345
-1099.765812,235,2741.47836
-370.104113,29,2741.884567
-972.026375,99,2742.462631
-2793.337082,499,2744.166037
-2701.47666,373,2745.463441
-996.10323,158,2746.198243
-7901.809972,1001,2749.323781
-1353.659175,393,2750.725389
-886.470843,79,2751.225809
-862.377903,141,2755.398233
-1351.273001,101,2755.992401
-680.259012,151,2756.701177
-584.678794,63,2757.169877
-1222.840632,216,2758.091893
-639.848955,76,2758.638711
-5916.806275,703,2761.155349
-814.420781,172,2761.952676
-1486.900596,184,2762.765435
-1556.907653,469,2764.406278
-1270.412816,275,2765.484598
-2174.092967,393,2766.922399
-833.449921,155,2767.625567
-2994.206994,459,2769.204143
-1004.605998,326,2770.391804
-497.151991,44,2770.798065
-3430.07283,460,2775.789967
-2875.403548,463,2777.430554
-1416.959786,516,2779.524505
-1690.029424,357,2780.868938
-3344.06745,672,2783.025284
-2193.440617,337,2784.291355
-1196.991676,390,2785.650853
-1312.450839,251,2786.678385
-737.949448,121,2787.303319
-2005.963179,339,2788.537797
-967.174283,74,2789.037921
-692.728095,138,2789.709985
-3259.104026,315,2794.335932
-1262.64257,289,2795.492577
-314.567495,23,2795.852084
-2829.093048,736,2798.46126
-1007.799157,282,2799.78955
-1446.602798,439,2801.383547
-3755.811378,503,2803.08666
-1812.804327,369,2804.383462
-903.8694,205,2805.243276
-1758.349604,176,2806.024623
-787.297201,65,2806.508947
-1555.053544,366,2807.837423
-1248.995029,118,2808.493823
-993.24324,253,2809.478274
-1198.167461,234,2814.009767
-4781.168532,1001,2817.587798
-550.969441,43,2818.087936
-672.447936,65,2818.650377
-932.147859,291,2819.822481
-2247.092306,124,2820.463704
-541.688158,49,2820.885533
-1606.528902,165,2821.604209
-701.595288,92,2822.135594
-1049.910986,209,2823.026109
-1121.026416,121,2823.666763
-806.414034,80,2824.166709
-715.734745,85,2824.724004
-1205.695204,320,2825.901532
-2628.331717,510,2827.635898
-2109.860996,531,2829.417083
-939.71394,192,2830.229833
-1647.758661,455,2835.51247
-374.415292,29,2835.965547
-594.278647,97,2836.668598
-283.34217,23,2837.074956
-2526.729352,182,2838.027981
-1268.647562,122,2838.699934
-1177.975584,211,2839.590597
-1969.134514,457,2841.184977
-1650.55332,147,2841.87241
-1460.707801,314,2843.02869
-1630.109399,305,2844.204113
-3584.84171,521,2845.985681
-478.212142,37,2846.376638
-2026.805113,227,2847.329705
-976.586827,89,2847.876556
-825.783825,89,2848.4183
-983.153532,200,2849.236539
-8443.200713,699,2851.580781
-2824.557209,649,2857.4815
-1724.307843,206,2858.4189
-3895.034106,702,2860.732159
-1444.266739,262,2861.794656
-2673.570516,469,2863.435336
-3180.710641,288,2864.498135
-1150.385402,148,2865.216964
-710.068538,69,2865.686094
-1003.561465,180,2866.467308
-366.193773,27,2866.827022
-890.236649,67,2867.29572
-1166.987413,167,2868.061411
-698.335111,153,2868.780111
-780.113761,185,2869.59299
-686.883639,54,2870.030685
-1472.274322,274,2871.093621
-1250.257295,188,2871.937231
-1112.176136,101,2875.854757
-6282.455368,1001,2879.073718
-1280.558267,160,2879.807959
-904.035648,97,2880.347055
-2074.616797,538,2882.175164
-1440.353489,191,2883.043628
-6618.511818,1001,2886.191248
-1826.464692,541,2888.034937
-2130.770646,493,2889.722913
-1139.590763,94,2893.676675
-229.608183,19,2894.051775
-2528.995719,452,2895.676866
-1606.439494,377,2897.098818
-1189.119212,301,2898.286311
-2311.35616,203,2899.165615
-1615.526316,454,2900.768813
-2616.771612,354,2902.081151
-693.998943,104,2902.706205
-948.630248,88,2903.253023
-2012.641534,312,2904.488262
-622.377061,102,2905.113324
-1000.666472,114,2905.780427
-1347.043462,181,2906.592959
-626.978254,67,2907.077282
-1693.537714,194,2907.889943
-1278.009576,488,2909.515482
-3228.514959,531,2914.891041
-3556.828111,486,2916.672349
-1280.209626,312,2917.891104
-497.579258,59,2918.328557
-723.535792,97,2918.891241
-1621.074664,279,2919.938186
-755.288588,66,2920.469521
-649.516241,124,2921.126159
-1138.830556,126,2921.751254
-1405.72683,422,2923.251457
-864.309186,85,2923.78265
-2357.297142,683,2926.137959
-547.386642,59,2926.622747
-1360.979495,459,2928.295
-2017.938476,316,2929.482474
-598.663794,47,2929.951219
-2174.679579,404,2934.975147
-2496.875476,505,2936.803641
-635.715906,56,2937.272342
-825.808052,126,2937.944358
-796.604756,180,2938.725526
-2300.631442,210,2939.600749
-1226.327719,177,2940.350898
-1855.838965,734,2942.679315
-937.922759,89,2943.210676
-963.511279,106,2943.820527
-1634.038073,156,2944.523916
-1377.683832,155,2945.258214
-719.944986,59,2945.711507
-977.89445,64,2946.211607
-1043.285934,71,2946.742801
-2082.046457,429,2948.305355
-2483.452769,211,2949.22727
-791.150952,95,2949.831253
-737.245647,65,2950.30546
-2821.336292,501,2955.551939
-489.150536,66,2956.052074
-836.697719,194,2956.958424
-1132.786804,89,2957.473999
-1141.045271,228,2958.405191
-2205.285338,354,2959.709217
-1180.659737,108,2960.27182
-1303.587644,178,2961.084446
-2643.548868,417,2962.553727
-776.426103,246,2963.569352
-575.146095,112,2964.163064
-2960.490214,427,2965.679272
-1015.006331,127,2966.320733
-1246.62979,344,2967.586602
-746.012676,77,2968.133377
-1983.527124,232,2969.180256
-4356.207707,353,2970.768586
-1456.297692,229,2971.83781
-661.58005,79,2972.37866
-932.70294,96,2972.928288
-747.980701,188,2977.162986
-1060.763012,260,2978.194163
-1040.571082,399,2979.616203
-1642.72106,434,2981.132303
-878.126182,64,2981.586427
-612.617875,48,2981.99263
-647.873604,67,2982.461338
-903.646384,129,2983.102298
-2043.821347,403,2984.493244
-849.990643,120,2985.118375
-2001.172771,415,2986.571826
-1729.912751,199,2987.400216
-1432.923963,159,2988.118943
-1195.021109,246,2989.228196
-1314.171148,317,2990.66579
-1061.942149,264,2991.863835
-1338.712557,176,2992.613912
-798.201108,162,2993.410661
-471.640523,48,2993.817225
-500.701561,66,2997.806333
-565.258756,111,2998.46254
-1054.888497,86,2998.978321
-654.174892,153,2999.66575
-687.644711,178,3000.462984
-567.929424,105,3001.05712
-744.069181,121,3001.635762
-956.865232,158,3002.38578
-1308.157466,362,3003.698186
-714.53439,89,3004.229425
-989.005094,131,3004.870469
-962.074027,262,3005.854844
-1244.985315,326,3007.042239
-1328.290077,311,3008.182757
-4355.582457,550,3010.182872
-2412.156393,534,3012.214244
-953.827884,303,3013.370553
-1206.63776,142,3014.073864
-2309.979303,333,3018.61329
-706.280265,55,3019.050747
-4013.53437,1001,3022.199796
-859.299546,87,3022.73104
-2349.351206,585,3024.65293
-487.15322,54,3025.075197
-276.94681,23,3025.418909
-2404.500221,945,3028.404137
-717.733548,227,3029.341665
-888.214681,176,3030.154079
-698.480789,176,3030.966886
-630.245769,46,3031.419962
-1587.741653,443,3033.014481
-1017.360134,331,3037.624772
-751.01476,81,3038.124912
-2173.051871,451,3039.718982
-1525.622829,160,3040.429969
-1720.628439,238,3041.352273
-2952.575558,384,3042.711884
-737.438442,100,3043.258702
-943.19835,85,3043.790314
-1794.936068,531,3045.548609
-421.110865,46,3045.949492
-749.899355,166,3046.673891
-1263.75784,482,3048.314492
-4538.090642,609,3050.393226
-1919.839044,780,3056.362519
-1543.519517,121,3057.034323
-2149.337879,241,3058.065544
-2466.361276,551,3059.987339
-2546.608517,165,3060.721876
-1234.858205,262,3061.722177
-995.866845,157,3062.472099
