#{"t_start": 1704607312.9313998, "env_id": "None"}
r,l,t
104.259723,703,3108.068872
42.372525,299,3110.252647
54.623963,948,3117.912645
15.348005,166,3119.183003
135.727843,820,3124.542519
27.404569,209,3126.214524
114.580324,660,3130.286584
108.682217,1001,3136.136615
195.339319,1001,3143.802639
112.999101,657,3147.776884
110.695623,742,3152.360259
113.084104,856,3157.462266
151.273556,1001,3163.240324
117.089218,1001,3171.517149
41.886489,368,3173.937364
179.646856,1001,3180.073364
14.799381,170,3181.381378
99.876819,612,3185.16338
11.331918,1001,3191.10519
21.96962,225,3192.827727
206.122909,1001,3201.305462
133.930361,1001,3207.72974
93.781081,612,3211.691383
54.336371,357,3214.019741
96.220849,825,3218.867814
99.545049,904,3226.472354
82.556701,920,3232.117493
40.272993,284,3233.925134
138.772755,1001,3240.035399
192.488116,1001,3245.997566
152.807773,1001,3253.765209
92.346405,1001,3259.615324
78.62659,1001,3265.32519
167.716802,1001,3271.065229
132.053422,1001,3279.046775
168.752881,1001,3285.008653
192.685777,1001,3290.381264
35.557883,1001,3295.726501
127.240783,821,3302.450768
148.952402,1001,3308.419014
151.16822,925,3314.332099
171.923526,1001,3320.500636
171.535715,1001,3326.575186
156.147403,1001,3334.112667
15.096609,142,3335.320653
38.869671,269,3337.166578
70.034325,871,3342.416588
92.318149,1001,3348.368249
115.015374,735,3352.858685
40.41883,300,3356.752211
173.500842,1001,3362.75317
100.035886,1001,3368.348053
145.50928,1001,3373.846988
163.456259,1001,3381.406595
34.688732,315,3383.403401
61.844715,1001,3388.974206
118.88653,1001,3394.757302
186.414028,1001,3401.112749
146.517291,1001,3408.800538
198.0457,1001,3414.939524
101.412489,691,3419.178981
149.791927,1001,3425.330403
73.467174,1001,3431.483945
87.853017,612,3437.596114
131.935276,1001,3444.101847
153.88557,1001,3450.406045
159.528916,1001,3456.089297
179.422269,1001,3463.436433
160.365642,1001,3469.768981
48.664661,403,3472.367101
68.025944,1001,3478.369147
195.085907,1001,3484.233305
180.039144,1001,3492.244959
115.191198,1001,3498.220938
