#{"t_start": 1704580350.3836365, "env_id": "None"}
r,l,t
1.683465,89,636.145142
-0.032584,47,636.641724
0.058597,65,637.255172
-2.266126,103,638.024583
-0.767765,76,638.651894
-0.613374,109,639.467234
-1.282897,96,640.18865
-0.824787,57,640.730128
-0.088053,71,641.380745
-0.627995,189,642.651479
-1.705438,59,643.216051
3.278078,137,644.157451
0.530605,59,644.720984
0.551831,61,645.301646
3.212342,141,646.243198
1.797247,104,646.995907
0.006078,76,647.623161
0.357064,71,650.007429
0.817096,113,650.842688
-1.858134,221,652.144553
-0.130543,115,652.972196
0.88889,64,653.537057
0.061715,49,654.054674
-0.124331,70,654.682086
0.067135,69,655.3491
-0.386533,74,656.033585
0.555819,56,656.597856
-0.775356,91,657.335153
-0.522548,64,657.915585
0.392587,56,658.465241
0.599222,57,659.029666
0.140126,47,659.548113
0.100913,53,660.103862
-0.235387,59,660.659091
0.937236,94,661.375864
0.564871,59,661.92516
2.385051,123,662.805368
-1.625369,87,663.511573
0.370487,50,664.044786
-0.07205,75,664.673131
0.046538,44,665.237011
-0.288226,39,665.73899
0.408195,73,666.429129
1.229314,50,666.962904
-0.909728,78,667.590843
1.447942,163,668.642912
0.142573,71,669.239659
1.649067,119,670.118865
0.115318,53,670.652644
-0.236065,63,671.233669
-0.327628,40,671.71966
0.783331,88,672.479885
0.672253,46,673.0059
0.320372,67,673.649287
-0.361091,96,674.418165
0.48519,66,675.014914
-0.392467,76,675.642335
-1.251551,115,676.442786
3.459712,162,677.494742
1.99966,118,678.311048
-0.494285,37,678.766102
-0.020418,140,679.701428
0.622643,95,680.469807
0.975227,110,681.317806
2.135284,73,681.946025
-0.061899,57,682.511266
1.814136,151,685.270529
-1.004029,62,685.835919
2.115944,139,686.761516
3.210635,148,687.751135
0.2815,62,688.363168
-0.189128,62,688.990553
-0.401248,55,689.586575
2.548498,106,690.371689
-1.235489,101,691.115304
-0.864128,49,691.616038
-0.317344,76,692.286197
1.058537,80,692.961605
-0.417653,84,693.65141
-0.250031,37,694.138933
0.695578,86,694.829128
0.067427,53,695.408949
0.108673,43,695.942476
0.988771,65,696.52567
-0.078846,146,697.511461
-0.877448,68,698.10834
-0.368617,51,698.629353
0.616394,109,699.442336
0.562487,53,699.991386
-0.051811,64,700.556215
1.106566,86,701.233665
0.146914,82,701.889796
-0.349784,39,702.361272
0.188384,56,702.894961
1.862841,88,703.601208
-0.595537,46,704.156633
-4.164157,131,705.113241
0.984816,78,705.787955
-1.515993,78,706.431655
2.270474,78,707.075429
0.792401,176,708.221081
0.335327,53,708.755533
1.434373,90,709.462166
-0.194697,23,709.854486
-0.661054,100,710.606833
1.775913,88,711.375964
0.80735,77,712.081862
0.145337,61,712.709529
0.486073,49,713.227766
0.069843,86,713.902665
-0.617315,52,714.451989
-0.237689,69,715.095917
-0.367427,96,715.818319
1.63846,106,716.634029
1.093248,100,717.387539
1.374949,96,718.155772
0.539922,74,718.846512
-0.555634,68,719.474195
1.508593,88,721.984282
-0.10656,58,722.533269
1.998075,200,723.773844
0.577549,58,724.352741
3.098533,115,725.184071
0.785384,53,725.717779
0.932665,80,726.378987
-0.460683,44,726.88002
-1.402982,124,727.752319
0.882952,91,728.504559
0.396754,76,729.163069
-0.123248,29,729.586957
0.909188,59,730.167022
-0.139281,24,730.575083
0.524338,80,731.266108
-0.659251,77,731.909545
-0.603959,29,732.333233
0.146824,55,732.889633
0.825524,120,733.730551
1.089829,104,734.53046
0.873259,133,735.503227
-0.809386,87,736.194621
0.001561,37,736.648225
-0.002007,160,737.715246
2.444469,85,738.405889
2.10847,89,739.099469
-0.941569,84,739.785666
-0.218073,88,740.502244
