#{"t_start": 1704286857.1671188, "env_id": "None"}
r,l,t
-21.463558,100,770.3743
-1.395855,25,770.830017
-0.891471,17,771.240934
-9.312251,125,772.025808
-0.90779,17,772.418088
-0.876916,16,772.794986
-3.544461,66,773.51712
-0.723551,14,773.957717
-7.279993,76,774.570448
-6.49126,80,775.234152
-2.789687,44,775.842744
-2.016509,26,777.412763
-9.106488,95,778.112579
-2.997715,38,778.647183
-3.31825,50,779.224324
-8.883778,117,780.010426
-6.788557,81,780.716801
-2.358561,43,781.286584
-4.31894,47,781.741891
-4.837444,45,782.306921
-1.878035,34,782.746643
-15.024822,98,783.532422
-0.703077,15,783.925544
-0.860835,15,784.302829
-3.593851,55,784.899825
-1.161345,18,785.360782
-11.978298,86,785.962722
-3.244601,56,786.61435
-6.460737,68,787.290543
-2.78999,28,787.768017
-2.430691,45,788.390494
-3.698123,57,788.908645
-2.943445,46,789.458248
-3.786487,38,789.882148
-2.999532,36,790.306391
-1.106218,24,790.761711
-0.971407,20,791.217646
-1.90542,25,791.641609
-1.700754,37,792.112771
-1.744007,29,792.552124
-1.747713,32,793.00712
-1.543626,28,793.525471
-1.016889,17,793.948506
-2.401987,38,794.403398
-3.652047,59,795.00029
-7.519191,67,795.628042
-1.052468,20,796.035967
-2.023877,25,796.443736
-20.462756,123,797.188818
-2.794616,35,797.683335
-1.736904,28,798.138564
-4.780955,49,798.70973
-1.735488,28,799.091895
-3.856458,45,799.522731
-0.978876,18,799.977559
-0.850063,14,800.338918
-0.973912,18,800.700551
-1.025706,18,801.0306
-4.2934,49,801.486023
-5.155778,72,801.973282
-2.395555,46,802.42942
-1.06267,23,802.77582
-3.915698,65,803.294145
-2.027471,39,803.766001
-2.196492,35,804.190173
-6.131184,89,804.804202
-1.970964,35,805.322785
-1.037796,19,805.762299
-4.611619,51,806.312594
-1.005186,20,806.673508
-3.557258,45,807.271115
-3.179743,44,807.742717
-2.351161,38,808.261091
-1.390521,27,808.748601
-1.253955,23,809.157095
-2.096328,35,809.659946
-3.469522,67,810.215199
-2.660155,40,810.6666
-3.03721,54,811.185346
-1.291099,23,811.547327
-3.199506,47,812.081827
-0.805684,16,812.474665
-4.208172,69,813.026632
-1.499849,23,813.449923
-0.838045,16,813.795729
-2.663424,43,814.25166
-0.726527,15,814.612701
-4.307356,50,815.116107
-4.74867,54,815.603639
-2.828038,52,816.109914
-1.064844,18,816.518698
-0.798458,15,816.879795
-0.915105,16,817.2881
-2.520298,48,817.806795
-6.41498,81,818.404041
-4.275181,59,818.95536
-16.542945,92,819.601578
-9.609711,63,820.167639
-1.495,26,820.587059
-2.479569,40,821.074159
-1.024308,16,821.467511
-1.274473,20,821.813051
-11.302524,74,822.395094
-0.677495,14,822.787851
-1.264337,22,823.212462
-2.1593,33,823.653393
-5.859449,42,824.140193
-0.724271,13,824.454775
-2.609694,44,824.949075
-2.394183,40,826.688381
-8.94904,72,827.222198
-2.44441,33,827.725187
-0.966711,21,828.118024
-1.073244,17,828.495649
-8.382876,75,829.187406
-4.432017,46,829.768579
-2.793528,39,830.193254
-3.785257,39,830.774695
-1.786957,30,831.264887
-2.591724,34,831.796998
-4.879564,55,832.315442
-2.657913,36,832.771085
-3.322852,48,833.288848
-2.64157,35,833.840136
-1.143939,19,834.311224
-2.247549,45,834.908635
-1.841902,41,835.489998
-0.732046,14,835.901303
-3.458773,40,836.434195
-4.36203,53,837.000302
-1.292238,23,837.487307
-2.889177,36,838.116137
-3.026563,33,838.604491
-23.106322,125,839.484795
-2.315723,36,840.025267
-2.529818,39,840.606603
-5.387104,43,841.121547
-0.615932,12,841.546368
-1.637816,25,842.096792
-2.087025,35,842.599948
-1.49082,23,842.994131
-0.728366,14,843.447674
-2.001491,37,844.013866
-0.872762,16,844.484836
-3.292016,47,845.199088
-2.42837,43,845.69961
-5.270752,80,846.371685
-2.500897,30,846.85937
-2.542309,34,847.36287
-9.731167,69,848.038656
-2.268135,36,848.580441
-0.735301,16,848.937103
-1.007558,17,849.253747
-2.213031,33,849.724595
-1.396331,23,850.164606
-1.934616,33,850.667288
-1.428333,25,851.138746
-0.866816,16,851.563632
-5.971826,66,852.223779
-3.104361,58,852.83635
-2.722741,35,853.37091
-2.718435,52,854.046858
-1.171761,20,854.48739
-0.513405,11,854.975911
-0.897313,19,855.415893
-3.203312,39,855.919096
-1.992422,33,856.518147
-8.927693,83,857.193214
-3.307399,38,857.775157
-7.13508,65,858.450804
-8.327023,86,859.220486
-1.599582,26,859.755265
-2.266938,33,860.27389
-0.973918,16,860.7101
-3.121713,44,861.295191
-31.05515,113,862.190486
-2.431032,26,862.602525
-1.607225,27,863.074614
-10.038851,79,863.703774
-2.486811,35,864.285568
-19.695753,103,865.071657
-1.020703,20,865.606158
-3.621572,52,866.18997
-2.220878,36,866.709076
-1.911172,38,867.276218
-6.518807,52,867.904956
-3.964815,39,868.407517
-4.495724,59,868.973754
-0.843,14,869.382833
-1.402125,23,869.823113
-1.300184,25,870.29437
-1.563195,22,870.718513
-0.963639,17,871.154654
-0.849266,16,871.727755
-0.921008,18,872.184473
-3.025683,37,872.673342
-1.972465,34,873.192327
-1.29822,19,873.663298
-3.35866,50,874.184651
-2.822424,42,874.688036
-0.92131,17,875.14373
-2.250094,38,875.578383
-3.982272,74,876.247247
-1.564174,26,876.765731
-2.24868,33,877.316129
-1.317851,18,877.709254
-4.539422,55,878.275515
-1.761335,24,878.809565
-1.589303,28,879.312959
-3.858733,42,879.896294
-7.713322,75,880.587551
-1.14582,22,881.059759
-5.926901,79,881.768611
-0.677883,13,882.193736
-2.121345,37,884.251678
-0.764262,14,884.74034
-9.148169,85,885.497976
-0.728463,12,885.90809
-4.493454,51,886.545174
-3.158903,49,887.137744
-2.759373,42,887.697911
-1.498508,26,888.190054
-2.403509,54,888.83422
-0.883292,19,889.321818
-1.033899,18,889.810006
-1.294566,21,890.205175
-1.365766,25,890.721763
-3.74126,48,891.273447
-1.090058,19,891.745123
-0.98897,19,892.184778
-3.96914,62,892.876016
-4.197413,51,893.473966
-1.64049,30,893.977128
-2.475845,34,894.495549
-5.594396,78,895.281172
-1.117109,23,895.798688
-1.63949,31,896.380437
-2.035469,37,896.946581
-1.5297,29,897.43459
-1.012203,20,897.859358
-3.007777,44,898.503606
-1.196053,24,899.053297
-1.216122,25,899.493283
-5.895932,83,900.352024
-0.874499,18,900.818807
-3.45504,50,901.49686
-1.843994,33,902.037798
-2.092754,26,902.487029
